,movieId,title,genres,scores
8058,143859,"hail, caesar!",Comedy,2.9162779820948534
1604,2266,"butcher's wife, the",Comedy Romance,2.916086383038146
2424,3425,mo' better blues,Drama Musical,2.913587523913458
883,1226,"quiet man, the",Drama Romance,2.912732834207764
6484,72356,partly cloudy,Animation Children Comedy Fantasy,2.9120267927212415
2195,3074,jeremiah johnson,Western,2.909313127776489
360,436,color of night,Drama Thriller,2.908758874188649
655,906,gaslight,Drama Thriller,2.9070170210777766
5040,26528,anne of green gables,Children Drama,2.905665851843791
1840,2563,dangerous beauty,Drama,2.903807342014306
814,1126,drop dead fred,Comedy Fantasy,2.898738398602613
53,61,eye for an eye,Drama Thriller,2.896130773793061
2956,4220,"longest yard, the",Comedy,2.8940011109663266
6780,84601,unknown,Drama Mystery Thriller,2.893913236240131
1760,2459,"texas chainsaw massacre, the",Horror,2.8795502306711853
6299,66203,he's just not that into you,Comedy Drama Romance,2.8769492239475376
4636,7842,dune,Drama Fantasy Sci-Fi,2.8768309012679807
6636,78772,"twilight saga: eclipse, the",Fantasy Romance Thriller IMAX,2.875893383049401
910,1255,bad taste,Comedy Horror Sci-Fi,2.8753642662279715
6030,56941,p.s. i love you,Comedy Drama Romance,2.873780335740205
4276,6890,elephant,Drama,2.861066362522106
1695,2380,police academy 3: back in training,Comedy Crime,2.8587483078437543
4818,8614,overboard,Comedy Romance,2.858521546349753
3392,4971,moscow on the hudson,Comedy Drama,2.856982179587747
5506,40826,rent,Drama Musical Romance,2.8535281433683757
6647,79185,knight and day,Action Comedy Romance,2.8528441120855703
4620,7766,throne of blood (kumonosu jô),Action Drama Thriller War,2.852798986555914
1204,1681,mortal kombat: annihilation,Action Adventure Fantasy,2.852555443818093
8444,175303,it,Horror,2.8522251280696125
3169,4577,casualties of war,Drama War,2.851819209971615
6887,88235,"guard, the",Comedy Crime,2.85117324837166
639,886,bulletproof,Action Comedy Crime,2.8469520103178496
7131,95858,for the birds,Animation Children Comedy,2.8441253250837883
2894,4117,hope and glory,Drama,2.843620828262869
425,512,"puppet masters, the",Horror Sci-Fi,2.8409304548407195
2157,3029,nighthawks,Action Drama,2.839823073249191
2753,3915,girlfight,Drama,2.838899458293415
2859,4052,antitrust,Crime Drama Thriller,2.8370838610061035
3162,4564,always,Drama Fantasy Romance,2.835598106030277
8129,150548,sherlock: the abominable bride,Action Crime Drama Mystery Thriller,2.835349954243043
8393,171763,baby driver,Action Crime Thriller,2.8336003243847276
3830,5900,analyze that,Comedy Crime,2.8329774650116795
2268,3177,next friday,Comedy,2.832336941554199
301,360,i love trouble,Action Comedy,2.83160761828705
3337,4866,"last castle, the",Action,2.8313309510400346
1418,2014,freaky friday,Children Comedy Fantasy,2.8305035065582844
5551,43460,tristram shandy: a cock and bull story,Comedy Drama,2.82839149600795
2837,4021,before night falls,Drama,2.8278475285681814
7943,136562,steve jobs,Drama,2.8268664088286313
6403,70183,"ugly truth, the",Comedy Drama Romance,2.8263875893552584
5132,27311,batman beyond: return of the joker,Action Animation Crime Sci-Fi Thriller,2.8191222408738272
710,973,meet john doe,Comedy Drama,2.8188615685467373
1538,2155,"slums of beverly hills, the",Comedy Drama,2.8181514856545204
2200,3079,mansfield park,Comedy Drama Romance,2.817517980039489
7904,135133,the hunger games: mockingjay - part 2,Adventure Sci-Fi,2.817227231583256
7005,91976,"grey, the",Action Drama,2.8162013577027887
3404,4989,how high,Comedy,2.814513828695512
4128,6591,"magdalene sisters, the",Drama,2.8134523061032564
6334,67997,in the loop,Comedy,2.8130167742748435
1515,2131,autumn sonata (höstsonaten),Drama,2.811514448644342
1648,2328,vampires,Horror Western,2.811173739917174
2295,3221,"draughtsman's contract, the",Drama,2.8019643035731807
2904,4133,masters of the universe,Action Adventure Fantasy Sci-Fi,2.8015036184465987
4481,7255,win a date with tad hamilton!,Comedy Romance,2.7984078089609197
3133,4509,"great outdoors, the",Comedy,2.7983176139199877
6434,71135,pandorum,Horror Sci-Fi Thriller,2.7971238389684867
2603,3693,"toxic avenger, the",Comedy Horror,2.79532990836957
2562,3629,"gold rush, the",Adventure Comedy Romance,2.7951483642729498
7242,99813,"batman: the dark knight returns, part 2",Action Animation,2.7945992724956725
4743,8364,baadasssss! (how to get the man's foot outta your ass),Drama,2.79097984281454
4210,6765,under the tuscan sun,Comedy Drama Romance,2.78842245158385
3042,4359,"seven year itch, the",Comedy,2.7849334883853456
1771,2473,soul man,Comedy,2.7840134711561824
5795,50685,waitress,Comedy Drama Romance,2.7799887316657887
3957,6213,tears of the sun,Action Drama Thriller,2.778986765907055
2931,4178,of mice and men,Drama,2.777373432776115
2036,2859,stop making sense,Documentary Musical,2.7720485050828847
7989,140110,the intern,Comedy,2.771988079970794
6870,87485,bad teacher,Comedy,2.7657236530933926
4162,6663,"pink panther strikes again, the",Comedy Crime,2.7632476268040174
5616,45175,kinky boots,Comedy Drama,2.762889313476083
775,1066,shall we dance,Comedy Musical Romance,2.7615363890240383
6388,69644,ice age: dawn of the dinosaurs,Action Adventure Animation Children Comedy Romance,2.7614871536489796
371,450,with honors,Comedy Drama,2.7602888070266682
6058,58154,"other boleyn girl, the",Drama Romance,2.7590929077460453
1789,2500,jawbreaker,Comedy,2.758269956673895
8336,167746,the lego batman movie,Action Animation Comedy,2.7582370329438852
4532,7362,taking lives,Crime Drama Thriller,2.755964568491967
4718,8207,"day of the jackal, the",Crime Thriller,2.752987532571908
2160,3032,"omega man, the",Action Drama Sci-Fi Thriller,2.7524255478852995
7785,127198,dope,Comedy Drama,2.7520982374613694
624,848,"spitfire grill, the",Drama,2.7509462929565403
38,43,restoration,Drama,2.750187756682956
2370,3342,birdy,Drama War,2.7479663814187485
4386,7069,"macbeth (a.k.a. tragedy of macbeth, the)",Drama,2.7477094935326187
3833,5909,visitor q (bizita q),Comedy Drama Horror,2.7457831887134567
1963,2747,"little shop of horrors, the",Comedy Horror,2.7420596326950513
1748,2445,at first sight,Drama,2.741731387532019
7920,135861,ted 2,Comedy,2.738406837987961
2681,3801,anatomy of a murder,Drama Mystery,2.7337947694557845
2092,2937,"palm beach story, the",Comedy,2.7330052768198407
1212,1689,"man who knew too little, the",Comedy Crime Thriller,2.7323410707545897
2138,3004,"bachelor, the",Comedy Romance,2.7236331728333925
1171,1633,ulee's gold,Drama,2.7210992888700947
1215,1694,"apostle, the",Drama,2.718132807650697
4936,8977,alexander,Action Adventure Drama War,2.7178116503883443
2188,3066,tora! tora! tora!,Action Drama War,2.7166700344552916
3740,5668,white oleander,Drama,2.7164366100661304
6748,82667,i saw the devil (akmareul boatda),Crime Thriller,2.710466814694507
2813,3993,quills,Drama Romance,2.7056209124492736
7055,93838,the raid: redemption,Action Crime,2.705547793477675
2231,3115,flawless,Drama,2.704915444003084
2563,3632,monsieur verdoux,Comedy Crime,2.7029564528863905
6042,57528,rambo (rambo 4),Action Drama Thriller War,2.698313637307022
1535,2151,"gods must be crazy ii, the",Comedy,2.695617379108005
5992,55830,be kind rewind,Comedy,2.6953088919550154
8193,157296,finding dory,Adventure Animation Comedy,2.694145818497599
2281,3197,"presidio, the",Action Crime Romance Thriller,2.693303844216438
7212,98585,hitchcock,Drama,2.692485783608627
2776,3947,get carter,Action Crime Drama Thriller,2.691805793715483
5285,32017,"pacifier, the",Action Comedy,2.691673062682154
5502,40723,wolf creek,Crime Horror Thriller,2.690438255941094
295,354,cobb,Drama,2.689784228920395
3555,5319,nine queens (nueve reinas),Crime Thriller,2.6882933767870445
1355,1949,"man for all seasons, a",Drama,2.6870928809958574
4529,7354,mad dog and glory,Comedy Drama Romance,2.6852225719406158
1620,2290,stardust memories,Comedy Drama,2.6811067111549214
2944,4203,harley davidson and the marlboro man,Action Crime Drama,2.6808589627178367
5858,52458,disturbia,Drama Thriller,2.67956073874612
2353,3308,"flamingo kid, the",Comedy Drama,2.678015783230526
6213,62644,"wave, the (welle, die)",Drama,2.675699798396435
465,558,"pagemaster, the",Action Adventure Animation Children Fantasy,2.6733647915961454
5395,34153,murderball,Documentary,2.6731526914729953
5696,47970,"last kiss, the",Comedy Drama,2.6729991737858487
919,1264,diva,Action Drama Mystery Romance Thriller,2.6694201327292038
1048,1425,fierce creatures,Comedy,2.6691340461048596
108,132,jade,Thriller,2.6629937108368265
3219,4654,road house,Action Drama,2.660630851184035
268,325,national lampoon's senior trip,Comedy,2.659162946505986
1001,1361,paradise lost: the child murders at robin hood hills,Documentary,2.6571466579959977
306,365,little buddha,Drama,2.656990568003938
3050,4372,crazy/beautiful,Drama Romance,2.6563941375810485
5852,52287,meet the robinsons,Action Adventure Animation Children Comedy Sci-Fi,2.6528789577146843
3935,6166,dennis the menace,Comedy,2.6480243827454535
4420,7121,adam's rib,Comedy Romance,2.6475418968714837
1652,2333,gods and monsters,Drama,2.646395363922519
2173,3045,peter's friends,Comedy Drama,2.645511917528023
6946,90439,margin call,Drama Thriller,2.6428384674794816
7091,95105,madagascar 3: europe's most wanted,Adventure Animation Children Comedy IMAX,2.6424277232350177
1272,1809,fireworks (hana-bi),Crime Drama,2.637782830716273
6374,69306,"taking of pelham 1 2 3, the",Crime Drama Thriller,2.637430366366163
288,347,bitter moon,Drama Film-Noir Romance,2.6373466043910905
7250,100163,hansel & gretel: witch hunters,Action Fantasy Horror IMAX,2.6364120283240045
2299,3230,"odessa file, the",Thriller,2.635838814552595
5224,30820,"woodsman, the",Drama,2.633595119731795
5405,34332,sky high,Action Adventure Children Comedy,2.6335347967140956
1767,2469,peggy sue got married,Comedy Drama,2.6330978644719343
5247,31221,elektra,Action Adventure Crime Drama,2.6325086617878384
1887,2639,mommie dearest,Drama,2.631381015098729
2212,3095,"grapes of wrath, the",Drama,2.630816078987533
3201,4628,new york stories,Comedy Drama,2.63049747889647
5452,37720,"exorcism of emily rose, the",Crime Drama Horror Thriller,2.628759251320549
8234,160080,ghostbusters,Action Comedy Horror Sci-Fi,2.6287202320723324
6246,64030,transporter 3,Action Adventure Crime Thriller,2.6275512463413744
7449,107141,saving mr. banks,Comedy Drama,2.626431419678874
960,1306,until the end of the world (bis ans ende der welt),Adventure Drama Sci-Fi,2.6241733744275306
3444,5065,"mothman prophecies, the",Drama Fantasy Horror Mystery Thriller,2.622284091995988
6614,77866,robin hood,Action Adventure Drama Romance War,2.62226943010023
5072,26712,35 up,Documentary,2.6175607485520853
4576,7566,28 up,Documentary,2.6175607485520853
5869,52767,21 up,Documentary,2.6175607485520853
7101,95207,abraham lincoln: vampire hunter,Action Fantasy Horror Thriller,2.617205163894944
783,1082,"candidate, the",Drama,2.6167786084298816
1968,2752,outrageous fortune,Comedy Mystery,2.6108194963053637
4614,7748,pierrot le fou,Crime Drama,2.6100699862543255
2856,4043,at close range,Crime Drama,2.6071420414283395
5836,51709,"host, the (gwoemul)",Comedy Drama Horror Sci-Fi Thriller,2.6064056812871303
3950,6196,cradle 2 the grave,Action Crime Drama Thriller,2.604331878394427
1465,2073,fandango,Comedy,2.6019170635808453
4991,26131,"battle of algiers, the (la battaglia di algeri)",Drama War,2.6010545022874876
1442,2043,darby o'gill and the little people,Adventure Children Fantasy,2.5996278775462516
3780,5784,ghost ship,Horror,2.599378538805368
2055,2883,mumford,Comedy Drama,2.5976767664244838
6899,88785,"change-up, the",Comedy,2.5976307123748343
2118,2976,bringing out the dead,Drama,2.597435863922115
3146,4529,bagdad cafe (out of rosenheim),Comedy Drama,2.59658672647079
1793,2504,200 cigarettes,Comedy Drama,2.594294280362255
203,250,heavyweights (heavy weights),Children Comedy,2.593054645354367
1997,2798,problem child,Children Comedy,2.5880625065659517
7877,133771,the lobster,Comedy Romance Sci-Fi,2.587645173277788
4228,6793,beethoven,Children Comedy Drama,2.586938088389525
2617,3707,9 1/2 weeks (nine 1/2 weeks),Drama Romance,2.5866499381071346
5679,47423,half nelson,Drama,2.585841869572551
3746,5680,auto focus,Crime Drama,2.585764595015781
4021,6334,blue car,Drama,2.5852675596420522
2805,3985,"eagle has landed, the",Drama War,2.580203523651525
5671,47122,john tucker must die,Comedy Romance,2.580114332078512
547,704,"quest, the",Action Adventure,2.5784719457043654
7954,136864,batman v superman: dawn of justice,Action Adventure Fantasy Sci-Fi,2.5783447232820444
1906,2670,run silent run deep,War,2.578164184161068
6867,87430,green lantern,Action Adventure Sci-Fi,2.577614214860621
6059,58156,semi-pro,Comedy,2.5740155215888167
2499,3529,"postman always rings twice, the",Crime Thriller,2.5725999484759035
5711,48322,jackass number two,Comedy Documentary,2.5719313117936213
1434,2033,"black cauldron, the",Adventure Animation Children Fantasy,2.5686398463604942
361,437,cops and robbersons,Comedy,2.5682331068717836
6469,71838,law abiding citizen,Drama Thriller,2.5645561763478684
2351,3306,"circus, the",Comedy,2.563372274525873
3730,5644,"pride of the yankees, the",Drama,2.5632589830802734
3350,4888,tape,Drama,2.5628009767693456
1671,2356,celebrity,Comedy,2.5627573834236586
7997,140359,doctor who: the waters of mars,Adventure Children Sci-Fi,2.5613130606615986
3266,4735,ghosts of mars,Horror Sci-Fi Thriller,2.5606818998474834
7296,102033,pain & gain,Action Comedy Crime,2.5555180291264152
5905,53956,death at a funeral,Comedy,2.554801142330195
5486,39449,prime,Comedy Drama Romance,2.551651239193035
5548,43376,sophie scholl: the final days (sophie scholl - die letzten tage),Drama War,2.550879293071196
2098,2946,help!,Comedy Musical,2.5487770721456044
5540,42728,tristan & isolde,Drama Romance,2.546969683178402
5648,46322,jet li's fearless (huo yuan jia),Action Drama,2.546735177436343
8488,180031,the shape of water,Adventure Drama Fantasy,2.5432529230209995
2487,3512,return to me,Drama Romance,2.5422531453452395
7374,104069,louis c.k.: oh my god,Comedy,2.5410766584187274
353,429,cabin boy,Comedy,2.54070583194334
2415,3412,"bear, the (ours, l')",Adventure Children Drama,2.5389271341171176
5209,27878,born into brothels,Documentary,2.538394967103693
5750,49274,happy feet,Adventure Animation Children Comedy IMAX,2.5362564648530697
4285,6920,"cercle rouge, le (red circle, the)",Crime Thriller,2.53365046314969
2523,3564,"flintstones in viva rock vegas, the",Children Comedy,2.532692039818033
6361,68952,drag me to hell,Comedy Horror,2.5309252199811336
136,169,free willy 2: the adventure home,Adventure Children Drama,2.5301794664569135
1446,2050,herbie goes bananas,Adventure Children Comedy,2.52755762678931
6570,74946,she's out of my league,Comedy,2.527257077345239
6112,59421,what happens in vegas...,Comedy Romance,2.524062613307148
3311,4815,hearts in atlantis,Drama,2.5224433458879125
2106,2956,someone to watch over me,Action Crime Thriller,2.521494041386952
5654,46572,edmond,Drama Thriller,2.519311101024976
2985,4265,driven,Action Thriller,2.518144582785678
7656,116799,inherent vice,Comedy Crime Drama Mystery Romance,2.5176703638689815
7915,135536,suicide squad,Action Crime Sci-Fi,2.517658278671783
8307,165549,manchester by the sea,Drama,2.5173631570881305
4303,6954,"barbarian invasions, the (les invasions barbares)",Comedy Crime Drama Mystery Romance,2.5160079213888187
2870,4068,sugar & spice,Comedy,2.515992014550015
12,13,balto,Adventure Animation Children,2.515494364809925
